M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M35,M36,M37,M38,M39,M43,M44,M45,M46,M48,M49,M50,M51,M52,M53,M54,M63,M64,M65,M66,M67,M68,M69,M70,M71,M75,M81,M82,M85,M86,M87,M89,M90,M91,M95,M96,M97,M98,M99,M100,M101,M103,M105,M106,M107,M109,M116,M120,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,M152,M153,M154,M155,M156,M157,M158,M164,M165,M166,M167,M168,M169,M170,M171,M174,M175,M176,M177,M178,M179,M182,M188,M193,M195,M196,M198,M199,M203,M204,M205,M206,M207,M208,M209,M210,M211,M212,M213,M214,M215,M216,M217,M218,M219,M220,M221,M222,M223,M224,M228,M229,M230,M231,M232,M233,M234,M235,M236
8127629.476,3890911.4310000003,2759373.796,5093993.1280000005,5093993.1280000005,5356336.562,30200000.0,831362.2935,5843774.565,37500000.0,1624786.331,637889.3570000001,9161258.236,9161258.236,9161258.236,859563.839,859563.839,131884.7995,284592.468,3229405.874,3229405.874,3229405.874,639486.1885,363352.57399999996,1948536.717,17343.104,158647.4425,158647.4425,3592702.002,2520959.9080000003,5402332.745,3364615.673,947432.37,947432.37,947432.37,565513.3997,2369866.546,5665931.102999999,8985530.336000001,8985530.336000001,7015571.469,7015571.469,2147300.5640000002,4130718.53,268005.9595,349746.221,927289.198,34807.46103,116212.2,26900000.0,26900000.0,94825.558,9485053.945,940466.3873,21700000.0,21700000.0,864381.1685,3369226.285,714469.6765,79500000.0,78600000.0,2770577.7210000004,450883.797,240681.7,133226.81699999998,829785.0129999999,19900000.0,185638.819,263366.5865,615521.25,376409.8587,646016.2107,738956.0491,11000000.0,1528470.687,6046247.504,1622417.947,38900000.0,700957.5215,123783.63900000001,86307.6865,64376.0585,15800000.0,1379434.351,76800000.0,76800000.0,24400000.0,24400000.0,24400000.0,24400000.0,24400000.0,17900000.0,33800000.0,319002.076,3127438.9639999997,1680340.8590000002,273266.002,741452.775,532020.453,24077.847999999998,10600000.0,10600000.0,20300000.0,45855.71905,92200000.0,4005279.852,8997334.158,10800000.0,801226.6485,801226.6485,801226.6485,123945.39300000001,52824.5075,52824.5075,52824.5075,52824.5075,32314.2325,4138311.185,4138311.185,4138311.185,272719.168,24822.6505,324867.3285,262654.94399999996,15400000.0,3328015.91,20141.3925,16600000.0,6346000.852999999,9223364.618999999,14000000.0,21449.2565,22442.6405,1527438.6719999998,1252068.971,1745056.618,914461.0503,968382.1081,215333.7865,128876.775,220912.825,134533.7685,196779.2335,172878.288,229970.50600000002,38200000.0,4581743.726,574247.0795,574247.0795,13900000.0,198685.7286,1754711.8669999999,1754711.8669999999,25300000.0,3556246.959,1182219.372,2576520.9269999997,2576520.9269999997,12300000.0,4836832.009,4871580.067,20141.3925,187400.671,187400.671
3221119.2939999998,1671821.34,1952742.4719999998,833074.58,833074.58,2084743.8590000002,20000000.0,220652.8875,938781.4235,11600000.0,378829.1685,440638.8194,4539692.313999999,4539692.313999999,4539692.313999999,1550963.4409999999,1550963.4409999999,21437.43044,164801.3045,1044260.3259999999,1044260.3259999999,1044260.3259999999,192741.6795,28525.906000000003,138923.7965,3476.466668,123492.364,123492.364,1017073.9040000001,222841.2324,1655577.496,1014843.588,430570.8635,430570.8635,430570.8635,24514.06533,3313178.5069999998,1099748.488,8598856.08,8598856.08,782071.7512,782071.7512,1928487.9640000002,4144075.4060000004,86346.5965,39582.11598,2446226.3880000003,5058.210346,84933.29,15700000.0,15700000.0,17725.838,234678.9028,861110.809,22500000.0,22500000.0,341305.9365,2226767.23,2342.714296,51100000.0,1863765.106,536078.681,232559.508,29200.6405,81386.7895,194756.3275,54917.2485,83622.5225,43864.483,169886.1505,36128.0985,107647.1365,486769.9687,1294479.497,360039.95,2249714.703,332466.814,2363133.6980000003,43463.4445,25779.81194,1644.960051,42630.01138,11100000.0,741396.3745,67200000.0,67200000.0,4125792.17,4125792.17,4125792.17,4125792.17,4125792.17,5977471.497,3525434.397,116534.993,2636905.315,468162.18700000003,78788.727,198408.4039,762980.0715,7786.65,1321941.12,1321941.12,26000000.0,7705.1655,37000000.0,1993920.3930000002,3025343.1989999996,4523905.151000001,481945.018,481945.018,481945.018,151863.614,7443.8705,7443.8705,7443.8705,7443.8705,13203.5745,1235136.662,1235136.662,1235136.662,100286.4916,1241.2394689999999,12759.0545,63773.795379999996,978316.7445,1684202.7280000001,17699.6595,275412.5665,188514.7692,4173857.503,3020529.296,3022.428073,3195.99,827510.468,231390.8212,388413.7213,284786.5424,265082.8337,95215.57,69755.268,126021.5988,79708.73599999999,68191.94099999999,60851.405,59289.6475,2806722.1489999997,174262.6977,72394.8125,72394.8125,3250109.519,121229.272,1576874.042,1576874.042,8235169.415,867494.2840000001,94208.50222000001,406238.7108,406238.7108,750673.2085,683800.3570000001,1663979.4740000002,17699.6595,69306.64929,69306.64929
3871720.345,1247101.239,1064076.676,1242746.594,1242746.594,1404076.458,13200000.0,344321.1825,5576250.419,15200000.0,440782.9005,91044.10442,5200444.086,5200444.086,5200444.086,611860.1385,611860.1385,121008.6645,107825.726,1511416.634,1511416.634,1511416.634,255846.4955,120895.086,410600.0255,3412.1207200000003,147660.8318,147660.8318,1229935.132,1023855.984,2315622.9280000003,1141296.033,627152.4115,627152.4115,627152.4115,24684.90151,2140918.828,1207189.303,8182675.05,8182675.05,495562.8183,495562.8183,1626588.4009999998,1916125.6069999998,89958.3425,92036.293,162815.7388,24325.6075,75200.58,14500000.0,14500000.0,30847.9135,740950.16,587223.5935,21000000.0,21000000.0,257328.1295,1901123.115,1528476.731,25200000.0,69200000.0,2592243.454,101633.879,72726.25,87366.388,529575.444,24900000.0,67584.4935,70165.743,215586.6165,101231.0885,188617.2285,816996.0825,6452195.919,273683.836,6798128.396000001,459758.93799999997,39000000.0,491029.7848,45789.897710000005,13053.80583,32476.34984,5171413.377,773993.8335,100477805.0,100477805.0,10200000.0,10200000.0,10200000.0,10200000.0,10200000.0,6379828.549,15800000.0,118915.2475,2766579.687,729825.79,95205.77699999999,164343.2585,347093.0202,21557.229,554889.624,554889.624,12100000.0,11845.45572,31200000.0,639224.6014,2882489.983,4661017.665,396154.1935,396154.1935,396154.1935,69917.06069,30543.443,30543.443,30543.443,30543.443,23208.9265,2030664.0459999999,2030664.0459999999,2030664.0459999999,422800.27,664.2745,51004.3815,161033.5785,19500000.0,955232.8225,5435.9975,23000000.0,4019499.705,6475925.082,5443405.682,4850.3385,7843.121999999999,1405481.324,1755829.379,652981.6416,1049705.74,751511.85,158193.1905,67265.13511,153004.0885,66019.7765,57405.014,152501.8275,101828.2015,8934397.465,1024704.916,161357.47,161357.47,7119266.8,130298.2325,1686969.3469999998,1686969.3469999998,32500000.0,3108072.0510000004,173569.6005,1790929.7240000002,1790929.7240000002,18400000.0,2261755.695,4786172.1389999995,5435.9975,64690.0635,64690.0635
3147046.725,1428025.9919999999,1983761.149,2149951.361,2149951.361,3118999.5360000003,11000000.0,393781.63399999996,872242.8885,5912322.499,389786.3048,233403.4975,1895565.459,1895565.459,1895565.459,220825.4485,220825.4485,23102.37845,83063.561,1473021.4219999998,1473021.4219999998,1473021.4219999998,258554.67899999997,94021.2885,90290.171,8589.283309,81953.8315,81953.8315,1982043.3280000002,498891.011,2189261.182,1103648.113,683240.973,683240.973,683240.973,11418.08963,459223.536,6563771.0370000005,8321345.701,8321345.701,12000000.0,12000000.0,2241238.16,1593153.115,69046.70599999999,28996.488999999998,96292.75935,9248.1065,51335.31,14300000.0,14300000.0,53006.858,325064.522,346772.6837,15500000.0,15500000.0,848796.1065,1367627.743,941.2330711000001,43100000.0,887152.3420000001,747183.4545,98512.507,57676.28705,81524.7015,384453.6705,3454737.562,288720.81,64712.3975,239323.2005,42917.725,234860.504,1122600.36,4801896.528,384962.3755,9255505.36,522906.9715,8819741.855,76798.0705,34310.18515,36842.451,20162.1956,7416597.69,594150.3185,6416202.9629999995,6416202.9629999995,5090728.285,5090728.285,5090728.285,5090728.285,5090728.285,7033757.05,3417772.723,170441.107,765446.6745,208156.637,129106.25,193692.96,334199.3398,3964.920365,873367.0255,873367.0255,8282022.84,18499.0035,63200000.0,3460938.03,7012347.228999999,8244466.52,368459.9025,368459.9025,368459.9025,91943.01434,13968.882,13968.882,13968.882,13968.882,6661.4155,1991246.7580000001,1991246.7580000001,1991246.7580000001,50918.058,11581.864,40265.1835,129947.2383,777612.6440000001,2118281.953,29900.4625,145290.27300000002,2777201.03,1947192.924,3701077.225,1996.371137,2335.0005,1336181.682,1290519.535,634933.7316,1078917.558,1164103.668,153199.3755,93318.24878,170265.9075,77886.29400000001,145400.4765,48997.3615,159830.6755,21900000.0,516015.742,236681.5924,236681.5924,9567046.752,125500.005,706395.3525,706395.3525,1076942.3190000001,1668799.1819999998,201544.0658,1485869.2219999998,1485869.2219999998,1290011.162,2139095.62,3047165.587,29900.4625,118466.9935,118466.9935
15000000.0,18200000.0,3441470.264,12000000.0,12000000.0,6004888.788,112000000.0,2003613.935,4213262.135,19200000.0,3589571.378,1260192.578,51900000.0,51900000.0,51900000.0,1487641.755,1487641.755,117692.8905,247278.1835,1823858.619,1823858.619,1823858.619,944372.1275,115965.2296,1070550.665,3687.5121950000002,222750.451,222750.451,744232.827,15000000.0,3341506.973,2368311.446,469948.2135,469948.2135,469948.2135,118980.7695,2718456.0539999995,61200000.0,3090378.019,3090378.019,7481576.72,7481576.72,2328292.299,3617354.709,129262.3655,759736.8631,3302707.146,588327.6995,440963.201,15700000.0,15700000.0,608548.074,115000000.0,395605.2371,13100000.0,13100000.0,944524.7999,1364098.24,103778.8005,91800000.0,55300000.0,1848142.264,277029.3605,155061.7415,51545.6315,480704.47799999994,9942973.149,36906.2025,365106.9225,128349.15,4149931.223,172830.045,1644516.523,4740767.164,2303792.812,13700000.0,2797110.541,87800000.0,206515.949,94640.276,290719.061,59789.4785,40200000.0,2180599.65,118000000.0,118000000.0,76400000.0,76400000.0,76400000.0,76400000.0,76400000.0,37800000.0,18300000.0,194212.6075,1899509.282,1396786.763,156456.52599999998,531743.6821,1944815.0769999998,15917.1325,1613151.716,1613151.716,11000000.0,156439.5233,178000000.0,763185.3875,2313474.97,31000000.0,914026.0090000001,914026.0090000001,914026.0090000001,879606.4825,115695.058,115695.058,115695.058,115695.058,19807.9425,2243667.108,2243667.108,2243667.108,209210.12699999998,77395.7855,163676.1915,258332.3695,735436.1585,2057490.795,17974.6415,1482465.0880000002,4886234.603999999,2764073.8430000003,1711160.789,16438.484,24718.500030000003,1113077.6409999998,2509355.384,2471256.371,595452.8043,910649.8554,198275.0241,100763.45800000001,140819.614,98670.153,132643.593,101778.2515,183857.438,127000000.0,18200000.0,2394220.347,2394220.347,37900000.0,475694.4555,1559851.3290000001,1559851.3290000001,23700000.0,6135338.616,725356.7390000001,2635398.8030000003,2635398.8030000003,2400486.121,8288128.765,1260902.855,17974.6415,163917.2469,163917.2469
8198757.865,2252898.081,1925229.843,5578559.846,5578559.846,12100000.0,19200000.0,323829.0338,12100000.0,84200000.0,1281244.4409999999,908064.9509999999,9340895.881000001,9340895.881000001,9340895.881000001,1147842.115,1147842.115,258219.451,1101170.237,3452980.1969999997,3452980.1969999997,3452980.1969999997,537596.044,120618.3715,3952534.1769999997,5357.894072,245606.2855,245606.2855,1352599.239,2746114.2739999997,4628899.291,4193218.709,560113.6335,560113.6335,560113.6335,25829.051,9607076.895,2363575.8959999997,11600000.0,11600000.0,1959658.279,1959658.279,3055040.923,1746733.495,103573.77,40137.26006,136565.4275,6748.701308,51714.065,29200000.0,29200000.0,25001.2505,593197.4015,1254490.663,23200000.0,23200000.0,147790.2117,4929451.835,6206913.825,11400000.0,185000000.0,1703948.46,389738.4035,82483.84477000001,82328.2085,421026.0864,50400000.0,117895.2585,109458.7685,445452.963,153186.8825,385689.4635,886067.1865,7829564.03,582755.668,7734411.494,671357.6315,28300000.0,3338823.273,96754.2265,12624.56117,46295.77099999999,14000000.0,4173721.191,135000000.0,135000000.0,16900000.0,16900000.0,16900000.0,16900000.0,16900000.0,9387535.649,88400000.0,482762.374,9408609.206,2478758.575,252419.2505,418715.26200000005,499151.0017,31025.023999999998,612749.8465,612749.8465,24000000.0,12160.3135,25400000.0,164354.672,5305638.281,3256658.4310000003,732568.6665,732568.6665,732568.6665,165908.8355,20168.6245,20168.6245,20168.6245,20168.6245,42712.1925,3707221.591,3707221.591,3707221.591,86547.8675,6147.1595,342344.6255,287247.7605,25000000.0,921143.7603,6056.6705,55100000.0,1472555.899,12800000.0,31300000.0,6957.983856999999,7113.508000000001,1371123.312,637303.196,2191430.859,225173.3487,121665.3065,121457.6375,88991.071,142427.1379,99800.3615,48412.39855,119926.609,84905.826,4713731.145,1008379.577,90010.013,90010.013,14800000.0,98444.71800000001,2381205.3030000003,2381205.3030000003,77600000.0,4517722.746,256659.75699999998,1474757.2219999998,1474757.2219999998,38900000.0,3296298.252,5196101.333000001,6056.6705,264440.3231,264440.3231
8274220.203,3837959.1580000003,2502801.706,5142101.43,5142101.43,5281191.255,30500000.0,823824.3740000001,5398581.154,36300000.0,1580907.4009999998,662424.561,8853209.248,8853209.248,8853209.248,885148.3559999999,885148.3559999999,126514.4405,288425.9365,3193116.875,3193116.875,3193116.875,638837.6625,399899.37200000003,1917715.987,22911.96556,175260.45899999997,175260.45899999997,3296355.3239999996,2483171.8430000003,5301422.464,3314717.023,995565.5425,995565.5425,995565.5425,596632.457,2203619.3019999997,5632144.884,8944655.551,8944655.551,6654468.378,6654468.378,1479044.793,4081392.425,249738.2125,340473.0562,923658.0129999999,36505.4425,98967.18,25400000.0,25400000.0,100271.786,10300000.0,869682.812,21800000.0,21800000.0,853687.798,3568571.1569999997,709773.9045,76900000.0,74400000.0,2777686.8589999997,434869.125,224177.0075,169215.0345,870357.9035,19800000.0,191343.0735,213310.0156,614027.7612,379574.7925,644114.7268,849422.5345,11100000.0,1533827.334,6247208.4629999995,1596314.677,38500000.0,639354.511,113319.2225,76974.8005,68043.1565,16100000.0,1187023.3590000002,75200000.0,75200000.0,23900000.0,23900000.0,23900000.0,23900000.0,23900000.0,17700000.0,34400000.0,310104.1395,3178031.275,1732597.325,224260.7725,727358.286,523977.4129,20513.6915,10500000.0,10500000.0,19200000.0,35231.7585,91400000.0,3779174.023,9097143.498,10700000.0,764838.535,764838.535,764838.535,131700.5935,57680.35400000001,57680.35400000001,57680.35400000001,57680.35400000001,27228.408,3954693.664,3954693.664,3954693.664,268251.3745,18317.234,320066.0225,268161.952,15400000.0,3221122.9889999996,23818.9505,15900000.0,6399697.641,9259131.197,13900000.0,21336.533,28363.9165,1395494.6709999999,1551861.951,1689125.823,829674.5675,961566.3923,239775.1919,129268.94099999999,250392.8725,136795.72400000002,184170.37,151914.8212,245865.9515,39600000.0,4464098.38,564858.715,564858.715,16200000.0,167997.5345,1857168.466,1857168.466,24200000.0,3636910.684,1201005.825,2468277.245,2468277.245,11900000.0,4881095.881,4822127.95,23818.9505,186476.14399999997,186476.14399999997
5257827.223999999,1176108.11,1032050.954,2215064.242,2215064.242,2852719.546,8884186.943,363288.0315,812047.7478,8384025.54,315123.5495,325949.8495,2276063.424,2276063.424,2276063.424,211526.174,211526.174,21020.432,93737.19271,1306685.453,1306685.453,1306685.453,496128.2215,81198.868,65595.1055,5278.7935,135326.00199999998,135326.00199999998,1507288.4919999999,1240047.89,2313688.723,1566882.4740000002,606057.8755,606057.8755,606057.8755,13742.06283,394086.0895,3624262.188,6368984.022000001,6368984.022000001,2718698.1119999997,2718698.1119999997,993483.8901,2077093.9980000001,182197.677,27528.8675,165033.41199999998,3490.143,41112.098410000006,10300000.0,10300000.0,24423.6765,368866.8438,319855.5295,18500000.0,18500000.0,728016.918,2271496.837,5324.615626,43700000.0,802132.0964,636381.207,106332.4295,66650.12,75980.2945,518557.0911,3393301.0439999998,188120.276,114066.31,401334.0435,33742.2165,341931.68200000003,65423.90788,5997608.918,721863.0290000001,94871.9405,682691.0190000001,14600000.0,44942.4535,49766.04374,4289.8435,31935.4155,7794001.318,509176.5522,9336032.461000001,9336032.461000001,4606913.384,4606913.384,4606913.384,4606913.384,4606913.384,5648346.212,2031615.331,185828.4455,1927381.104,584199.0745,144516.958,524474.6236,133647.9646,14974.7595,920978.3525,920978.3525,16300000.0,13586.91755,59200000.0,4339952.565,5907939.521000001,3204766.423,715340.4544,715340.4544,715340.4544,135934.848,11827.2205,11827.2205,11827.2205,11827.2205,15701.478000000001,1668688.025,1668688.025,1668688.025,86129.6715,14221.687,116053.9425,190873.59699999998,834005.3985,2610322.203,51039.1855,228852.121,11100000.0,3560610.497,4636551.811000001,6267.216035,3352.5172629999997,753932.642,707030.6449,417778.185,624657.4706,692993.4494,98126.618,66155.33,94632.7765,49834.17106,67019.40646,71923.932,69400.335,10100000.0,335359.2875,117466.7755,117466.7755,3147606.229,66297.7165,650626.6495,650626.6495,718874.2825,924269.4015,137270.5629,980683.6170000001,980683.6170000001,511025.9948,821062.016,1128948.574,51039.1855,96465.68711,96465.68711
5927014.118,1339919.844,1752644.5880000002,2411044.203,2411044.203,5576256.597999999,7149882.221,437651.1265,9548219.311,74900000.0,1069932.165,585158.7655,2981806.6180000002,2981806.6180000002,2981806.6180000002,307985.1245,307985.1245,207141.0805,353655.464,1512332.636,1512332.636,1512332.636,1371774.51,68575.34700000001,1143673.475,8391.200584,98543.9985,98543.9985,285968.8154,2557401.473,2802890.337,2290868.528,332729.38399999996,332729.38399999996,332729.38399999996,64473.81752999999,652595.9820000001,3900880.418,11000000.0,11000000.0,1366635.11,1366635.11,2271903.986,1223878.939,109246.3335,96014.59444,115380.9797,4943.9785,125135.085,19600000.0,19600000.0,52510.9255,179427.3863,430069.9047,14500000.0,14500000.0,275884.9285,4917408.617,792643.382,1193320.277,58000000.0,180758.0745,2754478.63,32951.385010000005,115490.6155,629248.319,32400000.0,95388.205,49934.06,631942.83,33959.6825,293818.7784,319246.4692,5668895.501,695255.646,2621277.296,714241.8345,16300000.0,2637291.056,43147.41099999999,15764.831,51034.412000000004,10500000.0,675327.8809999999,46200000.0,46200000.0,11400000.0,11400000.0,11400000.0,11400000.0,11400000.0,11700000.0,15300000.0,325862.2965,3907145.037,1276523.783,253228.6685,465767.73,414426.6492,11627.514,499176.8615,499176.8615,19500000.0,14133.912,25500000.0,147610.6105,3078780.692,3015364.108,264962.897,264962.897,264962.897,176988.9565,17864.784,17864.784,17864.784,17864.784,54693.8415,2102820.068,2102820.068,2102820.068,16486.29175,5951.3859999999995,358183.402,186659.2396,9322409.179,739453.1159999999,14871.4115,30900000.0,1016146.1170000001,7855935.347,50100000.0,6933.118154000001,7256.215,756488.525,783840.0532,4810349.818,141546.3852,218655.4055,157869.8899,120071.065,159733.10199999998,234405.5825,191137.1455,103310.3865,199071.87300000002,6451599.749,516097.711,78750.9195,78750.9195,2154085.329,57666.026770000004,766414.2655,766414.2655,3990726.211,1934279.759,207277.572,719324.3442,719324.3442,1610857.655,1476682.645,4411392.217,14871.4115,83192.63900000001,83192.63900000001
5747838.9629999995,1620307.916,2722782.0489999996,2610371.278,2610371.278,3050289.209,9815801.662,481962.7887,526200.8812,18100000.0,570513.0305,294005.749,3046140.381,3046140.381,3046140.381,180565.0505,180565.0505,18302.346999999998,89620.4455,1612794.865,1612794.865,1612794.865,198331.6015,44585.7245,84993.885,10014.105,95746.74900000001,95746.74900000001,777528.745,246531.985,2643534.473,1693941.8869999999,411418.515,411418.515,411418.515,11533.16146,354565.18700000003,3620913.1139999996,7497139.95,7497139.95,4815687.2930000005,4815687.2930000005,1633796.8380000002,4692657.656,138890.08,47373.5425,56738.626879999996,14863.166000000001,72063.29605,13700000.0,13700000.0,40856.0785,380445.67799999996,448489.1395,14000000.0,14000000.0,267746.7613,1929522.61,3733.0415,77600000.0,8668303.005,161742.8355,142103.984,144967.3015,98669.743,440519.291,115480.0715,57754.4985,107198.1845,364979.256,19227.1055,525868.069,810439.3515,8847856.14,1088026.373,7175068.906,1347235.6269999999,10900000.0,28257.682,31504.83523,15510.6725,33562.9345,9602418.033,550497.9795,9413859.149,9413859.149,7782934.171,7782934.171,7782934.171,7782934.171,7782934.171,9513592.215,4845969.279,179004.44,1978077.971,1105588.995,88718.645,437406.776,42821.756030000004,9055.4835,1587491.581,1587491.581,16600000.0,17302.888,63900000.0,2298060.29,4130661.3030000003,5231058.382,310617.049,310617.049,310617.049,41521.1235,19180.06148,19180.06148,19180.06148,19180.06148,16444.2745,2024234.4530000002,2024234.4530000002,2024234.4530000002,95416.0125,2870.578458,325862.333,99023.53749,1187467.313,1768927.8569999998,34680.4445,483211.1115,9313171.752,4255500.919,1167310.111,1764.2564149999998,4837.0020939999995,514475.0395,608303.4691,451575.5949,378285.4001,594290.662,100100.4765,54254.82472999999,66863.96,52404.022000000004,94749.4075,64310.2185,69489.04909,6203315.786,652138.0305,77019.97537,77019.97537,2564141.849,34526.215,730266.2385,730266.2385,1143835.063,1227053.992,131287.929,584712.4885,584712.4885,372726.1951,1676633.08,1191911.747,34680.4445,95081.47099999999,95081.47099999999
